"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2017","6,984.87","6,978.73","6,989.40","6,859.34","207.63M","0.09%"
"Nov 05, 2017","6,978.73","6,956.51","6,980.49","6,801.05","232.40M","0.32%"
"Nov 02, 2017","6,956.51","6,948.49","6,959.62","6,933.71","182.90M","0.12%"
"Nov 01, 2017","6,948.49","6,934.37","6,951.72","6,927.88","156.53M","0.20%"
"Oct 31, 2017","6,934.37","6,945.28","6,947.74","6,899.09","178.53M","-0.16%"
"Oct 30, 2017","6,945.28","6,956.47","6,988.64","6,935.87","180.76M","-0.16%"
"Oct 29, 2017","6,956.47","6,910.65","6,956.89","6,900.46","146.37M","0.66%"
"Oct 26, 2017","6,910.65","6,905.82","6,911.90","6,872.40","160.38M","0.07%"
"Oct 25, 2017","6,905.82","6,884.90","6,912.01","6,864.66","118.02M","0.30%"
"Oct 24, 2017","6,884.90","6,886.26","6,904.87","6,819.26","139.47M","-0.02%"
"Oct 23, 2017","6,886.26","6,975.06","6,975.82","6,849.92","138.29M","-1.27%"
"Oct 22, 2017","6,975.06","7,011.26","7,031.10","6,958.84","122.80M","-0.52%"
"Oct 19, 2017","7,011.26","6,941.78","7,013.99","6,947.08","156.24M","1.00%"
"Oct 18, 2017","6,941.78","6,992.30","6,995.79","6,929.30","121.89M","-0.72%"
"Oct 17, 2017","6,992.30","6,976.97","6,992.44","6,955.75","108.33M","0.22%"
"Oct 16, 2017","6,976.97","6,937.94","6,976.97","6,925.49","141.54M","0.56%"
"Oct 15, 2017","6,937.94","6,987.76","7,012.56","6,935.87","100.65M","-0.71%"
"Oct 12, 2017","6,987.76","6,889.98","6,988.30","6,846.94","160.36M","1.42%"
"Oct 11, 2017","6,889.98","7,041.28","7,042.05","6,878.60","147.55M","-2.15%"
"Oct 10, 2017","7,041.28","7,114.01","7,124.38","7,034.90","116.89M","-1.02%"
"Oct 09, 2017","7,114.01","7,194.06","7,196.42","7,100.20","116.21M","-1.11%"
"Oct 08, 2017","7,194.06","7,259.22","7,258.91","7,189.53","110.45M","-0.90%"
"Oct 05, 2017","7,259.22","7,285.75","7,296.24","7,235.95","112.95M","-0.36%"
"Oct 04, 2017","7,285.75","7,244.38","7,288.29","7,242.96","134.36M","0.57%"
"Oct 03, 2017","7,244.38","7,224.10","7,258.05","7,211.73","116.96M","0.28%"
"Oct 02, 2017","7,224.10","7,233.84","7,245.37","7,210.13","120.37M","-0.13%"
"Oct 01, 2017","7,233.84","7,283.01","7,281.45","7,192.79","137.69M","-0.68%"
"Sep 28, 2017","7,283.01","7,233.31","7,284.79","7,224.73","126.33M","0.69%"
"Sep 27, 2017","7,233.31","7,240.10","7,250.90","7,207.29","106.40M","-0.09%"
"Sep 26, 2017","7,240.10","7,224.13","7,272.53","7,224.13","94.88M","0.22%"
"Sep 25, 2017","7,224.13","7,326.32","7,329.01","7,218.20","95.66M","-1.39%"
"Sep 21, 2017","7,326.32","7,319.84","7,346.51","7,319.77","87.61M","0.09%"
"Sep 20, 2017","7,319.84","7,351.15","7,352.62","7,289.28","296.30M","-0.43%"
"Sep 19, 2017","7,351.15","7,393.39","7,411.96","7,343.15","127.37M","-0.57%"
"Sep 18, 2017","7,393.39","7,403.02","7,427.28","7,391.83","142.95M","-0.13%"
"Sep 17, 2017","7,403.02","7,373.17","7,405.54","7,373.17","131.29M","0.40%"
"Sep 14, 2017","7,373.17","7,379.62","7,389.27","7,353.15","102.23M","-0.09%"
"Sep 13, 2017","7,379.62","7,399.98","7,403.78","7,359.90","103.91M","-0.28%"
"Sep 12, 2017","7,399.98","7,411.30","7,428.86","7,386.51","115.31M","-0.15%"
"Sep 11, 2017","7,411.30","7,377.95","7,418.20","7,377.69","128.67M","0.45%"
"Sep 10, 2017","7,377.95","7,360.61","7,383.86","7,345.55","114.81M","0.24%"
"Sep 07, 2017","7,360.61","7,306.12","7,362.66","7,284.93","93.94M","0.75%"
"Sep 06, 2017","7,306.12","7,258.64","7,307.23","7,258.64","65.17M","0.65%"
"Aug 29, 2017","7,258.64","7,261.84","7,274.43","7,241.37","97.60M","-0.04%"
"Aug 28, 2017","7,261.84","7,225.18","7,265.05","7,220.62","95.38M","0.51%"
"Aug 27, 2017","7,225.18","7,245.66","7,259.18","7,223.39","72.83M","-0.28%"
"Aug 24, 2017","7,245.66","7,263.75","7,273.09","7,239.48","96.99M","-0.25%"
"Aug 23, 2017","7,263.75","7,253.52","7,289.22","7,252.85","129.76M","0.14%"
"Aug 22, 2017","7,253.52","7,225.38","7,262.67","7,219.85","107.02M","0.39%"
"Aug 21, 2017","7,225.38","7,209.24","7,246.29","7,204.31","119.23M","0.22%"
"Aug 20, 2017","7,209.24","7,179.34","7,234.73","7,174.90","121.84M","0.42%"
"Aug 17, 2017","7,179.34","7,128.35","7,180.44","7,125.53","139.84M","0.72%"
"Aug 16, 2017","7,128.35","7,103.24","7,128.65","7,091.63","121.03M","0.35%"
"Aug 15, 2017","7,103.24","7,125.47","7,134.11","7,099.68","157.64M","-0.31%"
"Aug 14, 2017","7,125.47","7,148.21","7,148.21","7,121.62","128.92M","-0.32%"
"Aug 13, 2017","7,148.21","7,164.64","7,171.23","7,142.17","141.78M","-0.23%"
"Aug 10, 2017","7,164.64","7,153.17","7,175.42","7,149.53","148.85M","0.16%"
"Aug 09, 2017","7,153.17","7,145.54","7,180.88","7,144.07","141.86M","0.11%"
"Aug 08, 2017","7,145.54","7,113.37","7,152.02","7,108.10","134.89M","0.45%"
"Aug 07, 2017","7,113.37","7,094.28","7,124.53","7,075.12","126.88M","0.27%"
"Aug 06, 2017","7,094.28","7,085.56","7,114.61","7,079.49","95.22M","0.12%"
"Aug 03, 2017","7,085.56","7,080.87","7,094.35","7,069.25","113.28M","0.07%"
"Aug 02, 2017","7,080.87","7,109.27","7,110.68","7,058.71","102.90M","-0.40%"
"Aug 01, 2017","7,109.27","7,094.17","7,132.13","7,094.17","111.68M","0.21%"
"Jul 31, 2017","7,094.17","7,115.84","7,116.15","7,076.75","97.63M","-0.30%"
"Jul 30, 2017","7,115.84","7,175.17","7,175.17","7,112.04","91.50M","-0.83%"
"Jul 27, 2017","7,175.17","7,200.43","7,210.14","7,142.23","91.83M","-0.35%"
"Jul 26, 2017","7,200.43","7,227.96","7,232.87","7,193.89","81.51M","-0.38%"
"Jul 25, 2017","7,227.96","7,252.51","7,253.56","7,218.61","88.58M","-0.34%"
"Jul 24, 2017","7,252.51","7,263.60","7,264.61","7,234.59","96.87M","-0.15%"
"Jul 23, 2017","7,263.60","7,261.13","7,284.74","7,246.54","91.32M","0.03%"
"Jul 20, 2017","7,261.13","7,229.56","7,272.20","7,226.57","103.51M","0.44%"
"Jul 19, 2017","7,229.56","7,254.69","7,261.66","7,207.77","125.58M","-0.35%"
"Jul 18, 2017","7,254.69","7,288.89","7,302.56","7,253.91","126.16M","-0.47%"
"Jul 17, 2017","7,288.89","7,348.76","7,348.76","7,283.50","106.53M","-0.81%"
"Jul 16, 2017","7,348.76","7,313.42","7,364.15","7,313.42","116.93M","0.48%"
"Jul 13, 2017","7,313.42","7,306.58","7,365.79","7,306.73","149.13M","0.09%"
"Jul 12, 2017","7,306.58","7,245.39","7,313.66","7,245.39","147.08M","0.84%"
"Jul 11, 2017","7,245.39","7,236.94","7,264.82","7,234.15","165.10M","0.12%"
"Jul 10, 2017","7,236.94","7,166.77","7,266.38","7,167.71","195.43M","0.98%"
"Jul 09, 2017","7,166.77","7,203.99","7,216.91","7,161.20","100.62M","-0.52%"
"Jul 06, 2017","7,203.99","7,266.43","7,286.76","7,199.56","110.66M","-0.86%"
"Jul 05, 2017","7,266.43","7,299.74","7,318.57","7,232.78","115.05M","-0.46%"
"Jul 04, 2017","7,299.74","7,493.45","7,491.89","7,295.51","113.25M","-2.59%"
"Jul 03, 2017","7,493.45","7,486.31","7,493.99","7,355.45","146.86M","0.10%"
"Jul 02, 2017","7,486.31","7,425.72","7,586.22","7,345.61","148.44M","0.82%"
"Jun 22, 2017","7,425.72","7,334.87","7,496.74","7,277.06","272.75M","1.24%"
"Jun 21, 2017","7,334.87","6,952.67","7,336.53","6,952.98","369.80M","5.50%"
"Jun 20, 2017","6,952.67","7,046.53","7,087.07","6,931.60","108.62M","-1.33%"
"Jun 19, 2017","7,046.53","6,881.39","7,077.99","6,877.62","123.39M","2.40%"
"Jun 18, 2017","6,881.39","6,820.81","6,883.50","6,814.88","90.76M","0.89%"
"Jun 15, 2017","6,820.81","6,853.54","6,855.93","6,820.80","88.26M","-0.48%"
"Jun 14, 2017","6,853.54","6,820.60","6,865.12","6,819.52","76.20M","0.48%"
"Jun 13, 2017","6,820.60","6,822.43","6,827.39","6,810.52","79.70M","-0.03%"
"Jun 12, 2017","6,822.43","6,809.19","6,840.10","6,788.26","94.61M","0.19%"
"Jun 11, 2017","6,809.19","6,865.48","6,880.90","6,807.33","122.52M","-0.82%"
"Jun 08, 2017","6,865.48","6,946.42","6,946.42","6,865.14","136.85M","-1.17%"
"Jun 07, 2017","6,946.42","6,933.28","6,951.07","6,917.51","310.45M","0.19%"
"Jun 06, 2017","6,933.28","6,964.83","6,978.52","6,925.46","220.91M","-0.45%"
"Jun 05, 2017","6,964.83","6,927.59","6,974.51","6,873.45","257.09M","0.54%"
"Jun 04, 2017","6,927.59","6,863.62","6,932.05","6,851.96","115.82M","0.93%"
"Jun 01, 2017","6,863.62","6,871.24","6,884.67","6,863.33","127.20M","-0.11%"
"May 31, 2017","6,871.24","6,870.62","6,894.60","6,857.82","89.03M","0.01%"
"May 30, 2017","6,870.62","6,821.71","6,880.80","6,820.89","97.72M","0.72%"
"May 29, 2017","6,821.71","6,783.39","6,826.15","6,765.71","125.29M","0.56%"
"May 28, 2017","6,783.39","6,871.72","6,875.06","6,778.04","77.62M","-1.29%"
"May 25, 2017","6,871.72","6,901.43","6,918.45","6,870.70","130.61M","-0.43%"
"May 24, 2017","6,901.43","6,936.37","6,949.93","6,891.85","94.57M","-0.50%"
"May 23, 2017","6,936.37","6,987.65","6,987.65","6,921.85","143.94M","-0.73%"
"May 22, 2017","6,987.65","6,990.53","6,998.13","6,972.61","160.68M","-0.04%"
"May 21, 2017","6,990.53","6,938.10","7,009.93","6,937.55","158.83M","0.76%"
"May 18, 2017","6,938.10","6,947.36","6,962.98","6,929.38","140.86M","-0.13%"
"May 17, 2017","6,947.36","6,940.48","6,951.67","6,927.39","294.17M","0.10%"
"May 16, 2017","6,940.48","6,891.99","6,948.30","6,881.53","242.45M","0.70%"
"May 15, 2017","6,891.99","6,853.12","6,893.83","6,849.90","215.75M","0.57%"
"May 14, 2017","6,853.12","6,882.51","6,883.90","6,848.09","168.76M","-0.43%"
"May 11, 2017","6,882.51","6,930.32","6,932.11","6,869.05","174.38M","-0.69%"
"May 10, 2017","6,930.32","6,918.82","6,935.72","6,907.76","167.61M","0.17%"
"May 09, 2017","6,918.82","6,864.54","6,927.15","6,851.60","155.69M","0.79%"
"May 08, 2017","6,864.54","6,857.15","6,873.08","6,827.26","128.50M","0.11%"
"May 07, 2017","6,857.15","6,924.08","6,924.72","6,851.21","132.43M","-0.97%"
"May 04, 2017","6,924.08","6,967.71","6,967.71","6,902.12","190.56M","-0.63%"
"May 03, 2017","6,967.71","7,012.81","7,015.72","6,964.25","177.91M","-0.64%"
"May 02, 2017","7,012.81","7,003.73","7,024.92","6,991.07","229.16M","0.13%"
"May 01, 2017","7,003.73","7,013.47","7,035.93","6,999.31","210.13M","-0.14%"
"Apr 30, 2017","7,013.47","6,945.74","7,013.47","6,945.74","216.12M","0.98%"
"Apr 27, 2017","6,945.74","6,917.03","6,949.63","6,902.17","219.89M","0.42%"
"Apr 26, 2017","6,917.03","6,915.89","6,937.03","6,905.95","175.92M","0.02%"
"Apr 25, 2017","6,915.89","6,977.54","6,977.54","6,893.84","195.95M","-0.88%"
"Apr 24, 2017","6,977.54","6,968.75","6,977.54","6,935.02","118.39M","0.13%"
"Apr 23, 2017","6,968.75","6,899.00","7,017.08","6,899.78","192.61M","1.01%"
"Apr 20, 2017","6,899.00","6,948.06","6,948.07","6,886.39","168.47M","-0.71%"
"Apr 19, 2017","6,948.06","6,942.38","6,953.49","6,916.02","129.82M","0.08%"
"Apr 18, 2017","6,942.38","7,011.73","7,022.44","6,937.38","178.84M","-0.99%"
"Apr 17, 2017","7,011.73","7,005.40","7,022.03","6,993.13","181.61M","0.09%"
"Apr 16, 2017","7,005.40","7,076.92","7,076.92","6,967.97","144.39M","-1.01%"
"Apr 13, 2017","7,076.92","7,099.13","7,106.59","7,067.76","151.77M","-0.31%"
"Apr 12, 2017","7,099.13","7,036.36","7,102.38","7,026.54","150.44M","0.89%"
"Apr 11, 2017","7,036.36","7,062.17","7,078.09","7,032.89","97.83M","-0.37%"
"Apr 10, 2017","7,062.17","7,058.58","7,072.91","7,042.15","110.12M","0.05%"
"Apr 09, 2017","7,058.58","7,075.57","7,094.47","7,050.70","115.69M","-0.24%"
"Apr 06, 2017","7,075.57","7,050.91","7,092.14","7,046.21","131.19M","0.35%"
"Apr 05, 2017","7,050.91","6,986.19","7,072.88","6,982.95","132.87M","0.93%"
"Apr 04, 2017","6,986.19","6,967.98","6,988.50","6,943.11","99.45M","0.26%"
"Apr 03, 2017","6,967.98","6,990.43","6,995.71","6,961.67","118.41M","-0.32%"
"Apr 02, 2017","6,990.43","7,001.63","7,029.43","6,978.38","139.48M","-0.16%"
"Mar 30, 2017","7,001.63","6,948.96","7,009.61","6,948.96","147.28M","0.76%"
"Mar 29, 2017","6,948.96","6,872.77","6,949.08","6,872.77","118.67M","1.11%"
"Mar 28, 2017","6,872.77","6,852.13","6,882.03","6,845.34","112.27M","0.30%"
"Mar 27, 2017","6,852.13","6,874.12","6,874.92","6,838.23","97.31M","-0.32%"
"Mar 26, 2017","6,874.12","6,878.68","6,913.28","6,866.14","106.14M","-0.07%"
"Mar 23, 2017","6,878.68","6,832.30","6,892.63","6,832.30","131.27M","0.68%"
"Mar 22, 2017","6,832.30","6,912.78","6,912.78","6,826.16","130.68M","-1.16%"
"Mar 21, 2017","6,912.78","6,919.25","6,957.71","6,902.49","127.02M","-0.09%"
"Mar 20, 2017","6,919.25","6,952.63","6,952.81","6,917.19","142.01M","-0.48%"
"Mar 19, 2017","6,952.63","6,921.60","6,964.35","6,912.25","136.03M","0.45%"
"Mar 16, 2017","6,921.60","6,835.76","6,928.76","6,835.00","158.05M","1.26%"
"Mar 15, 2017","6,835.76","6,790.71","6,846.32","6,788.64","153.42M","0.66%"
"Mar 14, 2017","6,790.71","6,787.80","6,792.88","6,709.90","162.00M","0.04%"
"Mar 13, 2017","6,787.80","6,834.06","6,850.13","6,781.78","156.06M","-0.68%"
"Mar 12, 2017","6,834.06","6,916.84","6,921.50","6,827.51","136.81M","-1.20%"
"Mar 09, 2017","6,916.84","6,970.84","6,970.10","6,884.27","182.43M","-0.77%"
"Mar 08, 2017","6,970.84","6,993.13","6,998.35","6,957.31","121.14M","-0.32%"
"Mar 07, 2017","6,993.13","6,976.35","7,011.66","6,973.91","140.89M","0.24%"
"Mar 06, 2017","6,976.35","6,967.97","6,976.44","6,938.10","131.08M","0.12%"
"Mar 05, 2017","6,967.97","7,016.66","7,024.65","6,961.33","167.87M","-0.69%"
"Mar 02, 2017","7,016.66","6,966.53","7,024.31","6,966.53","210.15M","0.72%"
"Mar 01, 2017","6,966.53","6,972.39","6,996.18","6,950.57","151.16M","-0.08%"
"Feb 28, 2017","6,972.39","6,969.30","6,973.18","6,913.22","169.90M","0.04%"
"Feb 27, 2017","6,969.30","7,049.54","7,054.57","6,966.07","224.61M","-1.14%"
"Feb 26, 2017","7,049.54","7,046.17","7,073.07","7,039.60","172.66M","0.05%"
"Feb 23, 2017","7,046.17","7,062.85","7,074.25","7,029.83","174.69M","-0.24%"
"Feb 22, 2017","7,062.85","7,057.79","7,110.14","7,057.77","186.60M","0.07%"
"Feb 21, 2017","7,057.79","7,071.90","7,079.15","7,017.33","184.88M","-0.20%"
"Feb 20, 2017","7,071.90","7,140.18","7,142.49","7,068.12","194.75M","-0.96%"
"Feb 19, 2017","7,140.18","7,131.27","7,175.29","7,129.02","178.96M","0.12%"
"Feb 16, 2017","7,131.27","7,073.69","7,140.44","7,073.53","190.55M","0.81%"
"Feb 15, 2017","7,073.69","7,032.65","7,077.39","7,020.96","180.43M","0.58%"
"Feb 14, 2017","7,032.65","7,059.55","7,063.94","7,021.70","180.29M","-0.38%"
"Feb 13, 2017","7,059.55","7,021.57","7,062.59","7,017.54","194.03M","0.54%"
"Feb 12, 2017","7,021.57","6,969.26","7,049.70","6,969.26","167.08M","0.75%"
"Feb 09, 2017","6,969.26","6,967.40","6,986.16","6,942.20","167.93M","0.03%"
"Feb 08, 2017","6,967.40","7,038.62","7,040.26","6,954.14","230.73M","-1.01%"
"Feb 07, 2017","7,038.62","7,062.35","7,071.05","7,024.39","206.09M","-0.34%"
"Feb 06, 2017","7,062.35","7,046.38","7,063.63","7,012.33","182.14M","0.23%"
"Feb 05, 2017","7,046.38","7,098.64","7,119.58","7,034.75","153.66M","-0.74%"
"Feb 02, 2017","7,098.64","7,100.93","7,134.35","7,088.96","190.31M","-0.03%"
"Feb 01, 2017","7,100.93","7,101.86","7,119.98","7,086.21","218.37M","-0.01%"
"Jan 31, 2017","7,101.86","7,132.39","7,132.39","7,078.41","189.47M","-0.43%"
"Jan 30, 2017","7,132.39","7,183.25","7,190.00","7,129.64","223.00M","-0.71%"
"Jan 29, 2017","7,183.25","7,134.88","7,192.63","7,121.19","191.64M","0.68%"
"Jan 26, 2017","7,134.88","7,128.12","7,172.94","7,121.16","216.63M","0.09%"
"Jan 25, 2017","7,128.12","7,091.88","7,154.02","7,083.71","240.32M","0.51%"
"Jan 24, 2017","7,091.88","7,013.18","7,106.06","7,012.83","259.89M","1.12%"
"Jan 23, 2017","7,013.18","6,898.93","7,016.03","6,898.93","287.80M","1.66%"
"Jan 22, 2017","6,898.93","6,875.87","6,904.71","6,811.07","255.41M","0.34%"
"Jan 19, 2017","6,875.87","6,853.45","6,883.19","6,844.46","213.57M","0.33%"
"Jan 18, 2017","6,853.45","6,873.53","6,898.13","6,840.67","218.33M","-0.29%"
"Jan 17, 2017","6,873.53","6,823.63","6,877.73","6,745.13","186.56M","0.73%"
"Jan 16, 2017","6,823.63","6,930.92","6,930.63","6,800.83","207.90M","-1.55%"
"Jan 15, 2017","6,930.92","6,921.77","6,945.49","6,901.62","172.21M","0.13%"
"Jan 12, 2017","6,921.77","6,894.65","6,944.66","6,885.06","172.21M","0.39%"
"Jan 11, 2017","6,894.65","7,008.03","7,017.20","6,891.74","214.62M","-1.62%"
"Jan 10, 2017","7,008.03","7,081.71","7,081.71","6,998.25","209.87M","-1.04%"
"Jan 09, 2017","7,081.71","7,138.86","7,144.99","7,030.40","241.75M","-0.80%"
"Jan 08, 2017","7,138.86","7,198.73","7,212.04","7,130.25","190.56M","-0.83%"
"Jan 05, 2017","7,198.73","7,198.11","7,224.50","7,176.32","219.58M","0.01%"
"Jan 04, 2017","7,198.11","7,250.76","7,254.61","7,182.79","236.52M","-0.73%"
"Jan 03, 2017","7,250.76","7,247.34","7,260.37","7,209.51","277.38M","0.05%"
"Jan 02, 2017","7,247.34","7,237.95","7,290.33","7,224.77","299.45M","0.13%"
"Jan 01, 2017","7,237.95","7,210.43","7,250.19","7,207.65","240.97M","0.38%"
