Date,Price,Open,High,Low,Vol.,Change %
"Dec 30, 2018","2,456.76","2,441.65","2,459.37","2,409.10",86.79K,0.62%
"Dec 27, 2018","2,441.65","2,400.32","2,442.88","2,403.68",57.59K,1.72%
"Dec 26, 2018","2,400.32","2,414.00","2,445.16","2,394.23",127.75K,-0.57%
"Dec 25, 2018","2,414.00","2,376.49","2,415.20","2,366.79",48.86K,1.58%
"Dec 24, 2018","2,376.49","2,366.91","2,389.66","2,340.58",31.95K,0.40%
"Dec 23, 2018","2,366.91","2,400.25","2,418.21","2,366.91",48.77K,-1.39%
"Dec 20, 2018","2,400.25","2,481.32","2,488.19","2,368.71",186.06K,-3.27%
"Dec 19, 2018","2,481.32","2,489.45","2,542.58","2,481.32",104.77K,-0.33%
"Dec 18, 2018","2,489.45","2,545.91","2,519.80","2,488.28",161.69K,-2.22%
"Dec 17, 2018","2,545.91","2,542.37","2,591.51","2,532.95",256.18K,0.14%
"Dec 16, 2018","2,542.37","2,514.73","2,544.46","2,514.54",191.34K,1.10%
"Dec 13, 2018","2,514.73","2,443.21","2,554.89","2,452.36",333.09K,2.93%
"Dec 12, 2018","2,443.21","2,405.16","2,446.35","2,416.15",83.42K,1.58%
"Dec 11, 2018","2,405.16","2,409.38","2,445.68","2,387.86",125.70K,-0.18%
"Dec 10, 2018","2,409.38","2,424.84","2,460.66","2,409.38",139.83K,-0.64%
"Dec 09, 2018","2,424.84","2,415.94","2,429.02","2,415.94",63.39K,0.37%
"Dec 06, 2018","2,415.94","2,415.94","2,418.33","2,408.58",86.25K,0.00%
"Dec 05, 2018","2,415.94","2,420.03","2,430.00","2,402.91",78.06K,-0.17%
"Dec 04, 2018","2,420.03","2,421.65","2,421.65","2,418.84",109.04K,-0.07%
"Dec 03, 2018","2,421.65","2,402.30","2,439.38","2,401.91",321.19K,0.81%
"Dec 02, 2018","2,402.30","2,378.19","2,402.30","2,378.19",99.91K,1.01%
"Nov 29, 2018","2,378.19","2,392.91","2,399.01","2,366.00",61.13K,-0.62%
"Nov 28, 2018","2,392.91","2,355.14","2,392.91","2,355.88",52.20K,1.60%
"Nov 27, 2018","2,355.14","2,394.83","2,399.54","2,355.14",90.86K,-1.66%
"Nov 26, 2018","2,394.83","2,406.86","2,406.86","2,317.08",56.42K,-0.50%
"Nov 25, 2018","2,406.86","2,441.47","2,441.47","2,406.86",26.67K,-1.42%
"Nov 22, 2018","2,441.47","2,423.20","2,443.42","2,423.20",54.95K,0.75%
"Nov 21, 2018","2,423.20","2,425.21","2,429.99","2,417.00",38.26K,-0.08%
"Nov 20, 2018","2,425.21","2,429.15","2,426.56","2,419.12",26.33K,-0.16%
"Nov 19, 2018","2,429.15","2,426.21","2,430.72","2,426.21",15.62K,0.12%
"Nov 18, 2018","2,426.21","2,431.37","2,431.51","2,424.42",34.95K,-0.21%
"Nov 15, 2018","2,431.37","2,432.80","2,431.46","2,431.37",9.84K,-0.06%
"Nov 14, 2018","2,432.80","2,443.91","2,439.99","2,432.80",14.59K,-0.45%
"Nov 13, 2018","2,443.91","2,457.31","2,454.17","2,432.33",146.39K,-0.55%
"Nov 12, 2018","2,457.31","2,470.09","2,471.14","2,452.76",61.66K,-0.52%
"Nov 11, 2018","2,470.09","2,481.14","2,473.02","2,465.17",41.23K,-0.45%
"Nov 08, 2018","2,481.14","2,483.23","2,483.23","2,481.14",5.97K,-0.08%
"Nov 07, 2018","2,483.23","2,520.17","2,514.08","2,461.31",15.71K,-1.47%
"Nov 06, 2018","2,520.17","2,524.59","2,530.86","2,520.17",59.30K,-0.18%
"Nov 05, 2018","2,524.59","2,522.73","2,529.95","2,516.27",46.87K,0.07%
"Nov 04, 2018","2,522.73","2,519.21","2,535.86","2,507.61",176.72K,0.14%
"Nov 01, 2018","2,519.21","2,500.53","2,530.38","2,501.27",245.29K,0.75%
"Oct 31, 2018","2,500.53","2,560.34","2,560.34","2,500.49",70.81K,-2.34%
"Oct 30, 2018","2,560.34","2,559.30","2,560.34","2,560.34",20.85K,0.04%
"Oct 29, 2018","2,559.30","2,484.53","2,571.67","2,331.31",65.85K,3.01%
"Oct 28, 2018","2,484.53","2,423.21","2,484.53","2,424.83",76.54K,2.53%
"Oct 25, 2018","2,423.21","2,416.00","2,435.68","2,419.98",41.64K,0.30%
"Oct 24, 2018","2,416.00","2,310.30","2,416.69","2,310.30",42.27K,4.58%
"Oct 23, 2018","2,310.30","2,394.17","2,394.17","2,292.42",50.34K,-3.50%
"Oct 22, 2018","2,394.17","2,313.26","2,394.17","2,195.75",64.35K,3.50%
"Oct 21, 2018","2,313.26","2,386.49","2,386.49","2,310.71",14.64K,-3.07%
"Oct 18, 2018","2,386.49","2,318.34","2,386.49","2,318.34",62.19K,2.94%
"Oct 17, 2018","2,318.34","2,313.55","2,328.51","2,298.37",106.67K,0.21%
"Oct 16, 2018","2,313.55","2,373.19","2,377.35","2,313.55",58.13K,-2.51%
"Oct 15, 2018","2,373.19","2,396.74","2,402.83","2,370.25",67.24K,-0.98%
"Oct 14, 2018","2,396.74","2,430.73","2,430.73","2,396.74",107.56K,-1.40%
"Oct 11, 2018","2,430.73","2,535.55","2,506.82","2,420.01",117.05K,-4.13%
"Oct 10, 2018","2,535.55","2,502.95","2,535.55","2,479.23",20.67K,1.30%
"Oct 09, 2018","2,502.95","2,479.90","2,502.95","2,479.26",76.68K,0.93%
"Oct 08, 2018","2,479.90","2,468.97","2,484.26","2,462.31",129.48K,0.44%
"Oct 07, 2018","2,468.97","2,609.31","2,501.58","2,441.72",79.13K,-5.38%
"Oct 04, 2018","2,609.31","2,598.66","2,610.12","2,590.13",35.24K,0.41%
"Oct 03, 2018","2,598.66","2,581.51","2,598.66","2,580.71",17.23K,0.66%
"Oct 02, 2018","2,581.51","2,582.93","2,584.59","2,581.51",72.46K,-0.05%
"Oct 01, 2018","2,582.93","2,574.64","2,582.93","2,575.62",23.20K,0.32%
"Sep 30, 2018","2,574.64","2,595.30","2,591.51","2,569.62",52.24K,-0.80%
"Sep 27, 2018","2,595.30","2,622.16","2,625.47","2,589.33",95.19K,-1.02%
"Sep 26, 2018","2,622.16","2,569.33","2,622.16","2,570.20",56.91K,2.06%
"Sep 25, 2018","2,569.33","2,585.46","2,601.29","2,567.53",63.05K,-0.62%
"Sep 20, 2018","2,585.46","2,601.16","2,585.46","2,484.90",107.28K,-0.60%
"Sep 19, 2018","2,601.16","2,550.89","2,601.16","2,580.77",50.63K,1.97%
"Sep 18, 2018","2,550.89","2,497.34","2,571.10","2,479.23",45.66K,2.14%
"Sep 17, 2018","2,497.34","2,499.50","2,522.03","2,489.40",33.40K,-0.09%
"Sep 16, 2018","2,499.50","2,592.14","2,595.57","2,499.50",61.85K,-3.57%
"Sep 13, 2018","2,592.14","2,520.44","2,592.14","2,592.14",4.14K,2.84%
"Sep 12, 2018","2,520.44","2,583.17","2,700.20","2,517.82",285.60K,-2.43%
"Sep 11, 2018","2,583.17","2,580.10","2,583.17","2,580.10",32.24K,0.12%
"Sep 10, 2018","2,580.10","2,565.72","2,580.32","2,577.28",22.24K,0.56%
"Sep 09, 2018","2,565.72","2,567.24","2,571.30","2,562.03",151.55K,-0.06%
"Sep 06, 2018","2,567.24","2,620.87","2,570.44","2,567.24",36.84K,-2.05%
"Sep 05, 2018","2,620.87","2,655.57","2,656.54","2,528.26",161.60K,-1.31%
"Sep 04, 2018","2,655.57","2,676.07","2,677.06","2,655.57",34.78K,-0.77%
"Sep 03, 2018","2,676.07","2,688.87","2,683.88","2,655.68",30.55K,-0.48%
"Sep 02, 2018","2,688.87","2,691.21","2,694.56","2,685.09",235.16K,-0.09%
"Aug 30, 2018","2,691.21","2,685.35","2,701.58","2,659.76",97.39K,0.22%
"Aug 29, 2018","2,685.35","2,687.13","2,687.13","2,684.18",23.56K,-0.07%
"Aug 28, 2018","2,687.13","2,659.57","2,690.69","2,660.55",152.67K,1.04%
"Aug 27, 2018","2,659.57","2,599.52","2,663.65","2,653.19",54.67K,2.31%
"Aug 26, 2018","2,599.52","2,626.51","2,626.51","2,598.85",69.40K,-1.07%
"Aug 16, 2018","2,627.51","2,586.62","2,674.28","2,588.06",139.39K,1.58%
"Aug 15, 2018","2,586.62","2,584.75","2,590.34","2,580.02",95.28K,0.07%
"Aug 14, 2018","2,584.75","2,623.36","2,623.36","2,574.88",150.63K,-1.47%
"Aug 13, 2018","2,623.36","2,807.10","2,804.67","2,464.37",164.81K,-6.55%
"Aug 12, 2018","2,807.10","2,805.01","2,807.89","2,795.87",74.76K,0.07%
"Aug 09, 2018","2,805.01","2,830.32","2,830.32","2,805.01",69.84K,-0.89%
"Aug 08, 2018","2,830.32","2,805.89","2,830.32","2,808.08",135.67K,0.87%
"Aug 07, 2018","2,805.89","2,817.58","2,820.06","2,801.30",53.75K,-0.41%
"Aug 06, 2018","2,817.58","2,837.27","2,836.80","2,814.09",67.19K,-0.69%
"Aug 05, 2018","2,837.27","2,807.02","2,838.48","2,801.96",33.47K,1.08%
"Aug 02, 2018","2,807.02","2,788.57","2,807.02","2,788.57",54.28K,0.66%
"Aug 01, 2018","2,788.57","2,777.95","2,788.57","2,776.38",34.03K,0.38%
"Jul 31, 2018","2,777.95","2,768.52","2,777.95","2,765.90",75.17K,0.34%
"Jul 30, 2018","2,768.52","2,763.34","2,768.52","2,754.13",26.55K,0.19%
"Jul 29, 2018","2,763.34","2,759.20","2,763.34","2,759.20",9.89K,0.15%
"Jul 26, 2018","2,759.20","2,771.68","2,768.77","2,759.20",27.31K,-0.45%
"Jul 25, 2018","2,771.68","2,767.99","2,771.68","2,762.66",104.37K,0.13%
"Jul 24, 2018","2,767.99","2,787.62","2,790.65","2,766.77",71.10K,-0.70%
"Jul 23, 2018","2,787.62","2,832.53","2,840.30","2,787.49",83.40K,-1.59%
"Jul 22, 2018","2,832.53","2,791.60","2,832.53","2,830.44",42.66K,1.47%
"Jul 19, 2018","2,791.60","2,843.96","2,903.71","2,782.48",75.36K,-1.84%
"Jul 18, 2018","2,843.96","2,871.97","2,872.06","2,842.62",71.68K,-0.98%
"Jul 17, 2018","2,871.97","2,845.98","2,872.06","2,845.98",41.85K,0.91%
"Jul 16, 2018","2,845.98","2,850.03","2,846.89","2,834.82",38.02K,-0.14%
"Jul 15, 2018","2,850.03","2,846.12","2,852.21","2,846.12",31.49K,0.14%
"Jul 12, 2018","2,846.12","2,843.90","2,849.77","2,843.90",40.83K,0.08%
"Jul 11, 2018","2,843.90","2,888.46","2,889.51","2,818.34",321.61K,-1.54%
"Jul 10, 2018","2,888.46","2,851.68","2,888.46","2,851.68",39.98K,1.29%
"Jul 09, 2018","2,851.68","2,878.29","2,891.69","2,851.68",187.95K,-0.92%
"Jul 08, 2018","2,878.29","2,960.44","2,949.46","2,877.25",594.92K,-2.77%
"Jul 05, 2018","2,960.44","2,965.43","2,977.44","2,923.32",552.92K,-0.17%
"Jul 04, 2018","2,965.43","2,955.17","2,965.43","2,954.51",95.09K,0.35%
"Jul 03, 2018","2,955.17","2,938.72","2,963.71","2,938.72",99.48K,0.56%
"Jul 02, 2018","2,938.72","2,972.53","2,975.19","2,917.11",338.04K,-1.14%
"Jul 01, 2018","2,972.53","3,016.06","3,011.90","2,972.25",69.13K,-1.44%
"Jun 28, 2018","3,016.06","3,068.45","3,052.27","3,009.72",144.54K,-1.71%
"Jun 27, 2018","3,068.45","3,083.56","3,092.72","3,055.54",102.42K,-0.49%
"Jun 26, 2018","3,083.56","3,083.73","3,083.73","3,049.06",79.58K,-0.01%
"Jun 25, 2018","3,083.73","3,120.24","3,120.24","3,067.54",291.66K,-1.17%
"Jun 24, 2018","3,120.24","3,086.82","3,131.52","3,089.54",66.83K,1.08%
"Jun 21, 2018","3,086.82","3,110.97","3,108.44","3,085.81",19.61K,-0.78%
"Jun 20, 2018","3,110.97","3,113.77","3,113.77","3,110.97",17.16K,-0.09%
"Jun 12, 2018","3,113.77","3,065.68","3,132.01","3,065.68",35.23K,1.57%
"Jun 11, 2018","3,065.68","3,064.33","3,065.68","3,064.33",14.35K,0.04%
"Jun 10, 2018","3,064.33","3,091.06","3,092.41","3,064.33",18.95K,-0.86%
"Jun 07, 2018","3,091.06","3,081.73","3,091.06","3,074.64",35.75K,0.30%
"Jun 06, 2018","3,081.73","3,070.23","3,081.73","3,016.89",443.18K,0.37%
"Jun 05, 2018","3,070.23","3,093.10","3,104.33","3,070.23",61.69K,-0.74%
"Jun 04, 2018","3,093.10","3,094.25","3,107.47","3,093.10",449.24K,-0.04%
"Jun 03, 2018","3,094.25","3,077.38","3,094.25","3,077.38",32.60K,0.55%
"May 31, 2018","3,077.38","3,035.60","3,077.38","2,994.56",52.36K,1.38%
"May 30, 2018","3,035.60","3,065.58","3,070.98","3,023.37",83.34K,-0.98%
"May 29, 2018","3,065.58","3,007.70","3,148.06","3,007.70",74.72K,1.92%
"May 28, 2018","3,007.70","3,106.43","3,110.61","3,007.70",44.48K,-3.18%
"May 27, 2018","3,106.43","3,046.35","3,106.43","3,046.35",33.19K,1.97%
"May 24, 2018","3,046.35","3,042.21","3,057.31","3,017.29",691.62K,0.14%
"May 23, 2018","3,042.21","3,074.14","3,094.99","3,042.21",198.52K,-1.04%
"May 22, 2018","3,074.14","3,083.98","3,093.81","3,067.70",22.11K,-0.32%
"May 21, 2018","3,083.98","3,111.78","3,105.58","3,082.46",72.56K,-0.89%
"May 20, 2018","3,111.78","3,050.79","3,111.78","3,064.78",89.82K,2.00%
"May 17, 2018","3,050.79","3,064.96","3,051.80","3,050.79",22.62K,-0.46%
"May 16, 2018","3,064.96","3,068.25","3,064.96","3,064.96",12.35K,-0.11%
"May 15, 2018","3,068.25","3,105.60","3,105.68","3,068.25",25.12K,-1.20%
"May 14, 2018","3,105.60","3,109.07","3,109.33","3,097.99",60.17K,-0.11%
"May 13, 2018","3,109.07","3,044.55","3,109.07","3,036.13",15.89K,2.12%
"May 10, 2018","3,044.55","3,036.54","3,048.02","3,033.98",38.71K,0.26%
"May 09, 2018","3,036.54","3,120.79","3,129.12","3,035.16",60.42K,-2.70%
"May 08, 2018","3,120.79","3,152.06","3,152.06","3,067.45",22.02K,-0.99%
"May 07, 2018","3,152.06","3,135.99","3,177.39","3,123.74",44.52K,0.51%
"May 06, 2018","3,135.99","3,178.98","3,148.10","3,133.60",30.00K,-1.35%
"May 03, 2018","3,178.98","3,203.32","3,207.68","3,178.23",202.90K,-0.76%
"May 02, 2018","3,203.32","3,256.24","3,256.24","3,201.30",55.31K,-1.63%
"May 01, 2018","3,256.24","3,250.82","3,296.33","3,238.16",65.25K,0.17%
"Apr 30, 2018","3,250.82","3,229.01","3,250.82","3,229.01",253.69K,0.68%
"Apr 29, 2018","3,229.01","3,251.20","3,248.66","3,199.94",65.01K,-0.68%
"Apr 26, 2018","3,251.20","3,213.14","3,251.20","3,201.85",77.42K,1.18%
"Apr 25, 2018","3,213.14","3,182.99","3,214.98","3,182.94",31.73K,0.95%
"Apr 24, 2018","3,182.99","3,180.03","3,182.99","3,169.74",58.40K,0.09%
"Apr 23, 2018","3,180.03","3,169.54","3,180.03","3,155.32",46.41K,0.33%
"Apr 22, 2018","3,169.54","3,167.63","3,184.40","3,164.09",41.68K,0.06%
"Apr 19, 2018","3,167.63","3,192.39","3,192.39","3,166.74",61.36K,-0.78%
"Apr 18, 2018","3,192.39","3,173.51","3,192.39","3,138.56",212.54K,0.59%
"Apr 17, 2018","3,173.51","3,171.27","3,213.82","3,133.66",141.29K,0.07%
"Apr 16, 2018","3,171.27","3,048.36","3,212.41","3,032.38",365.24K,4.03%
"Apr 15, 2018","3,048.36","3,027.18","3,049.62","3,028.11",44.49K,0.70%
"Apr 12, 2018","3,027.18","2,980.97","3,027.18","2,971.16",26.22K,1.55%
"Apr 11, 2018","2,980.97","3,055.15","3,096.59","2,980.97",399.50K,-2.43%
"Apr 10, 2018","3,055.15","2,920.37","3,055.15","2,921.21",81.33K,4.62%
"Apr 09, 2018","2,920.37","2,922.55","2,967.47","2,919.06",17.71K,-0.07%
"Apr 08, 2018","2,922.55","2,913.69","2,931.02","2,921.43",47.01K,0.30%
"Apr 05, 2018","2,913.69","2,879.15","2,913.69","2,876.16",43.62K,1.20%
"Apr 04, 2018","2,879.15","2,894.89","2,939.29","2,879.15",63.40K,-0.54%
"Apr 03, 2018","2,894.89","2,936.73","2,936.73","2,860.84",66.84K,-1.42%
"Apr 02, 2018","2,936.73","2,912.95","2,936.73","2,852.43",112.57K,0.82%
"Apr 01, 2018","2,912.95","2,951.50","2,951.56","2,846.13",148.37K,-1.31%
"Mar 29, 2018","2,951.50","2,994.29","3,057.82","2,931.15",162.37K,-1.43%
"Mar 28, 2018","2,994.29","2,976.86","2,994.29","2,961.67",75.67K,0.59%
"Mar 27, 2018","2,976.86","2,986.40","2,999.67","2,976.86",60.30K,-0.32%
"Mar 26, 2018","2,986.40","2,986.23","2,989.63","2,978.58",104.54K,0.01%
"Mar 25, 2018","2,986.23","2,979.09","2,989.62","2,974.11",36.85K,0.24%
"Mar 22, 2018","2,979.09","2,976.71","2,990.08","2,977.67",56.33K,0.08%
"Mar 21, 2018","2,976.71","3,021.91","2,988.50","2,967.35",40.93K,-1.50%
"Mar 20, 2018","3,021.91","3,022.90","3,021.91","3,011.59",44.67K,-0.03%
"Mar 19, 2018","3,022.90","3,020.36","3,024.23","3,020.36",53.52K,0.08%
"Mar 18, 2018","3,020.36","3,023.31","3,021.91","2,987.32",172.83K,-0.10%
"Mar 15, 2018","3,023.31","3,020.99","3,040.01","3,008.31",46.21K,0.08%
"Mar 14, 2018","3,020.99","3,099.69","3,099.69","3,004.97",92.27K,-2.54%
"Mar 13, 2018","3,099.69","3,113.25","3,113.63","3,099.69",59.78K,-0.44%
"Mar 12, 2018","3,113.25","3,109.51","3,116.02","3,109.51",120.81K,0.12%
"Mar 11, 2018","3,109.51","3,117.21","3,116.01","3,099.51",105.34K,-0.25%
"Mar 08, 2018","3,117.21","3,110.22","3,139.43","3,105.93",123.92K,0.22%
"Mar 07, 2018","3,110.22","3,136.95","3,136.95","3,104.79",68.09K,-0.85%
"Mar 06, 2018","3,136.95","3,122.30","3,145.98","3,119.25",64.33K,0.47%
"Mar 05, 2018","3,122.30","3,155.54","3,165.33","3,121.08",105.89K,-1.05%
"Mar 04, 2018","3,155.54","3,158.45","3,201.82","3,155.54",29.76K,-0.09%
"Mar 01, 2018","3,158.45","3,157.67","3,204.44","3,144.30",43.74K,0.02%
"Feb 28, 2018","3,157.67","3,048.66","3,329.31","3,048.66",186.29K,3.58%
"Feb 27, 2018","3,048.66","3,040.88","3,052.53","3,040.88",47.50K,0.26%
"Feb 26, 2018","3,040.88","3,070.12","3,070.12","3,040.88",47.12K,-0.95%
"Feb 25, 2018","3,070.12","3,047.77","3,070.29","3,044.99",94.91K,0.73%
"Feb 22, 2018","3,047.77","3,095.25","3,095.25","3,047.77",56.16K,-1.53%
"Feb 21, 2018","3,095.25","3,042.91","3,108.73","3,042.91",90.80K,1.72%
"Feb 20, 2018","3,042.91","3,055.62","3,072.93","3,040.80",53.93K,-0.42%
"Feb 19, 2018","3,055.62","3,086.76","3,082.61","3,053.17",30.63K,-1.01%
"Feb 18, 2018","3,086.76","3,092.09","3,099.41","3,082.59",108.27K,-0.17%
"Feb 15, 2018","3,092.09","3,090.64","3,110.11","3,088.17",121.89K,0.05%
"Feb 14, 2018","3,090.64","3,083.71","3,134.11","3,069.64",178.43K,0.22%
"Feb 13, 2018","3,083.71","2,993.66","3,083.71","2,993.35",48.03K,3.01%
"Feb 12, 2018","2,993.66","2,985.00","2,999.09","2,985.00",143.28K,0.29%
"Feb 11, 2018","2,985.00","2,992.28","2,991.83","2,985.00",80.81K,-0.24%
"Feb 08, 2018","2,992.28","2,997.16","3,001.02","2,991.43",70.81K,-0.16%
"Feb 07, 2018","2,997.16","3,034.24","3,030.65","2,997.16",75.57K,-1.22%
"Feb 06, 2018","3,034.24","3,086.07","3,086.07","3,023.92",101.61K,-1.68%
"Feb 05, 2018","3,086.07","3,062.92","3,086.07","3,053.93",154.85K,0.76%
"Feb 04, 2018","3,062.92","3,067.63","3,064.00","3,060.67",59.28K,-0.15%
"Feb 01, 2018","3,067.63","3,005.08","3,074.88","3,005.08",34.05K,2.08%
"Jan 31, 2018","3,005.08","3,065.26","3,008.46","2,989.07",51.31K,-1.96%
"Jan 30, 2018","3,065.26","3,067.78","3,065.26","3,056.77",27.82K,-0.08%
"Jan 29, 2018","3,067.78","3,058.61","3,080.79","2,974.25",151.64K,0.30%
"Jan 28, 2018","3,058.61","3,097.52","3,096.33","3,054.95",148.37K,-1.26%
"Jan 25, 2018","3,097.52","3,060.55","3,098.98","3,059.94",26.78K,1.21%
"Jan 24, 2018","3,060.55","3,019.63","3,069.89","3,019.63",48.23K,1.36%
"Jan 23, 2018","3,019.63","3,068.42","3,068.42","3,011.57",32.73K,-1.59%
"Jan 22, 2018","3,068.42","3,083.84","3,075.89","3,068.42",39.23K,-0.50%
"Jan 21, 2018","3,083.84","3,090.97","3,085.98","3,066.10",78.30K,-0.23%
"Jan 18, 2018","3,090.97","3,084.21","3,111.19","3,084.00",77.02K,0.22%
"Jan 17, 2018","3,084.21","3,071.20","3,084.70","3,070.02",123.94K,0.42%
"Jan 16, 2018","3,071.20","3,072.62","3,072.62","3,069.57",33.74K,-0.05%
"Jan 15, 2018","3,072.62","3,029.66","3,122.74","3,029.14",58.23K,1.42%
"Jan 14, 2018","3,029.66","3,019.75","3,029.66","3,012.13",42.02K,0.33%
"Jan 11, 2018","3,019.75","3,036.68","3,048.32","3,015.06",85.28K,-0.56%
"Jan 10, 2018","3,036.68","3,023.02","3,039.04","3,022.33",27.28K,0.45%
"Jan 09, 2018","3,023.02","3,125.84","3,125.84","3,023.02",60.81K,-3.29%
"Jan 08, 2018","3,125.84","3,172.12","3,173.02","3,079.34",49.30K,-1.46%
"Jan 07, 2018","3,172.12","3,066.80","3,174.09","3,066.80",82.58K,3.43%
"Jan 04, 2018","3,066.80","3,049.66","3,066.80","3,049.22",106.42K,0.56%
"Jan 03, 2018","3,049.66","3,100.16","3,097.04","3,049.66",64.38K,-1.63%
"Jan 02, 2018","3,100.16","3,104.16","3,100.16","3,089.14",53.97K,-0.13%
"Jan 01, 2018","3,104.16","3,140.01","3,140.01","3,103.28",66.92K,-1.14%
"Dec 31, 2017","3,140.01","3,189.29","3,194.41","3,138.78",67.87K,-1.55%
"Dec 28, 2017","3,189.29","3,241.22","3,306.07","3,133.67",210.37K,-1.60%
"Dec 27, 2017","3,241.22","3,259.79","3,259.79","3,230.43",102.77K,-0.57%
"Dec 26, 2017","3,259.79","3,101.56","3,400.79","3,102.15",598.03K,5.10%
"Dec 25, 2017","3,101.56","3,109.37","3,109.37","3,095.57",106.58K,-0.25%
"Dec 24, 2017","3,109.37","3,101.88","3,109.37","3,101.45",57.29K,0.24%
"Dec 21, 2017","3,101.88","3,094.26","3,107.88","3,101.56",89.55K,0.25%
"Dec 20, 2017","3,094.26","3,097.02","3,136.86","3,082.10",76.96K,-0.09%
"Dec 19, 2017","3,097.02","3,062.24","3,099.05","3,062.54",150.79K,1.14%
"Dec 18, 2017","3,062.24","3,071.54","3,086.37","3,046.31",180.56K,-0.30%
"Dec 17, 2017","3,071.54","3,060.53","3,092.89","3,063.74",84.69K,0.36%
"Dec 14, 2017","3,060.53","3,066.56","3,065.97","3,060.29",97.83K,-0.20%
"Dec 13, 2017","3,066.56","3,031.55","3,066.56","3,031.55",65.68K,1.15%
"Dec 12, 2017","3,031.55","2,983.93","3,038.19","2,982.28",218.91K,1.60%
"Dec 11, 2017","2,983.93","2,978.51","3,000.48","2,978.51",87.49K,0.18%
"Dec 10, 2017","2,978.51","2,979.80","3,045.48","2,975.33",251.81K,-0.04%
"Dec 07, 2017","2,979.80","3,129.00","3,129.00","2,973.28",85.58K,-4.77%
"Dec 06, 2017","3,129.00","3,066.43","3,129.94","3,066.43",20.23K,2.04%
"Dec 05, 2017","3,066.43","3,054.46","3,066.43","3,054.46",18.81K,0.39%
"Dec 04, 2017","3,054.46","2,971.25","3,054.46","2,969.03",29.32K,2.80%
"Dec 03, 2017","2,971.25","2,933.92","2,971.25","2,932.21",102.66K,1.27%
"Nov 30, 2017","2,933.92","2,999.35","3,043.74","2,930.67",141.50K,-2.18%
"Nov 29, 2017","2,999.35","2,863.99","3,000.55","2,864.38",48.85K,4.73%
"Nov 28, 2017","2,863.99","2,909.49","2,909.49","2,861.36",87.04K,-1.56%
"Nov 27, 2017","2,909.49","2,904.41","2,911.90","2,903.58",113.97K,0.17%
"Nov 26, 2017","2,904.41","2,903.04","2,905.74","2,901.19",66.71K,0.05%
"Nov 23, 2017","2,903.04","2,908.14","2,905.67","2,899.05",75.86K,-0.18%
"Nov 22, 2017","2,908.14","2,946.62","2,946.62","2,908.14",85.44K,-1.31%
"Nov 21, 2017","2,946.62","2,972.12","3,001.51","2,946.62",44.29K,-0.86%
"Nov 20, 2017","2,972.12","2,981.78","2,981.78","2,971.45",215.67K,-0.32%
"Nov 19, 2017","2,981.78","2,991.35","2,991.35","2,978.38",51.18K,-0.32%
"Nov 16, 2017","2,991.35","3,006.60","3,007.01","2,991.35",86.38K,-0.51%
"Nov 15, 2017","3,006.60","3,006.76","3,010.70","3,006.60",49.12K,-0.01%
"Nov 14, 2017","3,006.76","3,004.63","3,008.22","3,003.86",62.77K,0.07%
"Nov 13, 2017","3,004.63","3,007.95","3,007.95","3,004.63",31.26K,-0.11%
"Nov 12, 2017","3,007.95","2,973.07","3,007.95","2,906.94",120.00K,1.17%
"Nov 09, 2017","2,973.07","2,981.67","2,986.28","2,973.07",130.62K,-0.29%
"Nov 08, 2017","2,981.67","2,989.23","3,035.11","2,979.90",108.30K,-0.25%
"Nov 07, 2017","2,989.23","3,027.03","3,037.00","2,976.32",145.55K,-1.25%
"Nov 06, 2017","3,027.03","3,056.25","3,057.15","3,027.03",90.58K,-0.96%
"Nov 05, 2017","3,056.25","3,121.41","3,134.38","3,051.15",57.61K,-2.09%
"Nov 02, 2017","3,121.41","3,242.82","3,258.20","3,121.11",31.61K,-3.74%
"Nov 01, 2017","3,242.82","3,107.45","3,242.82","3,103.47",120.12K,4.36%
"Oct 31, 2017","3,107.45","3,096.30","3,114.71","3,096.30",77.63K,0.36%
"Oct 30, 2017","3,096.30","3,190.28","3,191.52","3,091.31",22.61K,-2.95%
"Oct 29, 2017","3,190.28","3,191.84","3,207.93","3,174.53",50.39K,-0.05%
"Oct 26, 2017","3,191.84","3,010.05","3,206.12","3,002.99",151.97K,6.04%
"Oct 25, 2017","3,010.05","3,010.22","3,010.22","3,006.88",10.19K,-0.01%
"Oct 24, 2017","3,010.22","3,002.98","3,010.96","3,000.25",28.12K,0.24%
"Oct 23, 2017","3,002.98","3,056.69","3,023.39","3,002.98",32.79K,-1.76%
"Oct 22, 2017","3,056.69","3,017.45","3,056.69","3,017.45",42.44K,1.30%
"Oct 19, 2017","3,017.45","2,950.54","3,017.45","2,947.06",15.67K,2.27%
"Oct 18, 2017","2,950.54","3,011.92","3,020.23","2,950.54",158.88K,-2.04%
"Oct 17, 2017","3,011.92","3,029.65","3,029.65","3,010.30",36.68K,-0.59%
"Oct 16, 2017","3,029.65","2,970.39","3,030.52","3,027.23",14.89K,2.00%
"Oct 15, 2017","2,970.39","3,063.62","3,068.12","2,970.39",67.37K,-3.04%
"Oct 12, 2017","3,063.62","3,132.63","3,139.84","3,038.74",101.80K,-2.20%
"Oct 11, 2017","3,132.63","3,175.77","3,175.77","3,132.63",39.41K,-1.36%
"Oct 10, 2017","3,175.77","3,176.64","3,273.50","3,139.90",42.78K,-0.03%
